description,hostname,field_name,field_value,snmp_index,data_source_path
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/19/0/17,269,<path_rra>/p-d6-bjm_traffic_in_110311.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/19/0/18,270,<path_rra>/p-d6-bjm_traffic_in_110312.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/19/0/19,271,<path_rra>/p-d6-bjm_traffic_in_110313.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/19/1/0,232,<path_rra>/p-d6-bjm_traffic_in_110314.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/19/1/1,233,<path_rra>/p-d6-bjm_traffic_in_110315.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/19/1/2,234,<path_rra>/p-d6-bjm_traffic_in_110316.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/19/1/3,235,<path_rra>/p-d6-bjm_traffic_in_110317.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/19/1/4,236,<path_rra>/p-d6-bjm_traffic_in_110318.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/19/1/5,237,<path_rra>/p-d6-bjm_traffic_in_110319.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/19/1/6,238,<path_rra>/p-d6-bjm_traffic_in_110320.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/19/1/7,239,<path_rra>/p-d6-bjm_traffic_in_110321.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/19/1/8,240,<path_rra>/p-d6-bjm_traffic_in_110322.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/19/1/9,241,<path_rra>/p-d6-bjm_traffic_in_110323.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/19/1/10,242,<path_rra>/p-d6-bjm_traffic_in_110324.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/19/1/11,243,<path_rra>/p-d6-bjm_traffic_in_110325.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/19/1/12,244,<path_rra>/p-d6-bjm_traffic_in_110326.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/19/1/13,245,<path_rra>/p-d6-bjm_traffic_in_110327.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/19/1/14,246,<path_rra>/p-d6-bjm_traffic_in_110328.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/19/1/15,247,<path_rra>/p-d6-bjm_traffic_in_110329.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/19/1/16,248,<path_rra>/p-d6-bjm_traffic_in_110330.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/19/1/17,249,<path_rra>/p-d6-bjm_traffic_in_110331.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/19/1/18,250,<path_rra>/p-d6-bjm_traffic_in_110332.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/19/1/19,251,<path_rra>/p-d6-bjm_traffic_in_110333.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/9/0/0,144,<path_rra>/p-d6-bjm_traffic_in_110334.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/9/0/1,145,<path_rra>/p-d6-bjm_traffic_in_110335.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/9/0/2,146,<path_rra>/p-d6-bjm_traffic_in_110336.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/9/0/3,147,<path_rra>/p-d6-bjm_traffic_in_110337.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/9/0/4,148,<path_rra>/p-d6-bjm_traffic_in_110338.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/9/0/5,149,<path_rra>/p-d6-bjm_traffic_in_110339.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/9/0/6,150,<path_rra>/p-d6-bjm_traffic_in_110340.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/9/0/7,151,<path_rra>/p-d6-bjm_traffic_in_110341.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/9/0/8,152,<path_rra>/p-d6-bjm_traffic_in_110342.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/9/0/9,153,<path_rra>/p-d6-bjm_traffic_in_110343.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/9/0/10,154,<path_rra>/p-d6-bjm_traffic_in_110344.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/9/0/11,155,<path_rra>/p-d6-bjm_traffic_in_110345.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/9/0/12,156,<path_rra>/p-d6-bjm_traffic_in_110346.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/9/0/13,157,<path_rra>/p-d6-bjm_traffic_in_110347.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/9/0/14,158,<path_rra>/p-d6-bjm_traffic_in_110348.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/9/0/15,159,<path_rra>/p-d6-bjm_traffic_in_110349.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/9/0/16,160,<path_rra>/p-d6-bjm_traffic_in_110350.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/9/0/17,161,<path_rra>/p-d6-bjm_traffic_in_110351.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/9/0/18,162,<path_rra>/p-d6-bjm_traffic_in_110352.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/9/0/19,163,<path_rra>/p-d6-bjm_traffic_in_110353.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/9/1/0,164,<path_rra>/p-d6-bjm_traffic_in_110354.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/9/1/1,165,<path_rra>/p-d6-bjm_traffic_in_110355.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/9/1/2,166,<path_rra>/p-d6-bjm_traffic_in_110356.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/9/1/3,167,<path_rra>/p-d6-bjm_traffic_in_110357.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/9/1/4,168,<path_rra>/p-d6-bjm_traffic_in_110358.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/9/1/5,169,<path_rra>/p-d6-bjm_traffic_in_110359.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/9/1/6,170,<path_rra>/p-d6-bjm_traffic_in_110360.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/9/1/7,171,<path_rra>/p-d6-bjm_traffic_in_110361.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/9/1/8,172,<path_rra>/p-d6-bjm_traffic_in_110362.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/9/1/9,173,<path_rra>/p-d6-bjm_traffic_in_110363.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/9/1/10,174,<path_rra>/p-d6-bjm_traffic_in_110364.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/9/1/11,175,<path_rra>/p-d6-bjm_traffic_in_110365.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/9/1/12,176,<path_rra>/p-d6-bjm_traffic_in_110366.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/9/1/13,177,<path_rra>/p-d6-bjm_traffic_in_110367.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/9/1/14,178,<path_rra>/p-d6-bjm_traffic_in_110368.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/9/1/15,179,<path_rra>/p-d6-bjm_traffic_in_110369.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/9/1/16,180,<path_rra>/p-d6-bjm_traffic_in_110370.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/9/1/17,181,<path_rra>/p-d6-bjm_traffic_in_110371.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/9/1/18,182,<path_rra>/p-d6-bjm_traffic_in_110372.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/9/1/19,183,<path_rra>/p-d6-bjm_traffic_in_110373.rrd
 P-D6-BJM,61.5.14.48,ifName,HundredGigE0/0/0/2,376,<path_rra>/p-d6-bjm_traffic_in_110374.rrd
 P-D6-BJM,61.5.14.48,ifName,HundredGigE0/0/0/1,383,<path_rra>/p-d6-bjm_traffic_in_110375.rrd
 P-D6-BJM,61.5.14.48,ifName,HundredGigE0/0/0/7,381,<path_rra>/p-d6-bjm_traffic_in_110376.rrd
 P-D6-BJM,61.5.14.48,ifName,HundredGigE0/0/0/4,377,<path_rra>/p-d6-bjm_traffic_in_110377.rrd
 P-D6-BJM,61.5.14.48,ifName,HundredGigE0/0/0/3,379,<path_rra>/p-d6-bjm_traffic_in_110378.rrd
 P-D6-BJM,61.5.14.48,ifName,HundredGigE0/0/0/5,382,<path_rra>/p-d6-bjm_traffic_in_110379.rrd
 P-D6-BJM,61.5.14.48,ifName,HundredGigE0/0/0/6,380,<path_rra>/p-d6-bjm_traffic_in_110380.rrd
 P-D6-BJM,61.5.14.48,ifName,HundredGigE0/0/0/0,378,<path_rra>/p-d6-bjm_traffic_in_110381.rrd
 P-D6-BJM,61.5.14.48,ifName,HundredGigE0/10/0/0,41,<path_rra>/p-d6-bjm_traffic_in_110382.rrd
 P-D6-BJM,61.5.14.48,ifName,HundredGigE0/10/0/6,38,<path_rra>/p-d6-bjm_traffic_in_110383.rrd
 P-D6-BJM,61.5.14.48,ifName,HundredGigE0/10/0/2,44,<path_rra>/p-d6-bjm_traffic_in_110384.rrd
 P-D6-BJM,61.5.14.48,ifName,HundredGigE0/10/0/5,40,<path_rra>/p-d6-bjm_traffic_in_110385.rrd
 P-D6-BJM,61.5.14.48,ifName,HundredGigE0/10/0/1,43,<path_rra>/p-d6-bjm_traffic_in_110386.rrd
 P-D6-BJM,61.5.14.48,ifName,HundredGigE0/10/0/4,42,<path_rra>/p-d6-bjm_traffic_in_110387.rrd
 P-D6-BJM,61.5.14.48,ifName,HundredGigE0/10/0/3,39,<path_rra>/p-d6-bjm_traffic_in_110388.rrd
 P-D6-BJM,61.5.14.48,ifName,HundredGigE0/10/0/7,45,<path_rra>/p-d6-bjm_traffic_in_110389.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/8/1/18,295,<path_rra>/p-d6-bjm_traffic_in_110390.rrd
 P-D2-JT2,61.5.14.159,ifName,Bundle-Ether51.102,753,<path_rra>/p-d2-jt2_new_traffic_in_155096.rrd
 P-D2-CKA,61.5.14.158,ifName,TenGigE0/19/0/13,253,<path_rra>/p-d2-cka_traffic_in_151909.rrd
 P-D2-CKA,61.5.14.158,ifName,TenGigE0/19/0/12,252,<path_rra>/p-d2-cka_traffic_in_151908.rrd
 P-D2-CKA,61.5.14.158,ifName,TenGigE0/19/0/3,251,<path_rra>/p-d2-cka_traffic_in_151907.rrd
 P-D2-CKA,61.5.14.158,ifName,HundredGigE0/10/0/30,208,<path_rra>/p-d2-cka_traffic_in_151902.rrd
 P-D2-CKA,61.5.14.158,ifName,HundredGigE0/10/0/31,209,<path_rra>/p-d2-cka_traffic_in_151903.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/8/0/0,297,<path_rra>/p-d6-bjm_traffic_in_110814.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/8/0/1,298,<path_rra>/p-d6-bjm_traffic_in_110815.rrd
 P-D6-BJM,61.5.14.48,ifName,Bundle-Ether33,551,<path_rra>/p-d6-bjm_traffic_in_110816.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/8/0/3,300,<path_rra>/p-d6-bjm_traffic_in_110817.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/9/1/13.99,567,<path_rra>/p-d6-bjm_traffic_in_110818.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/8/0/5,302,<path_rra>/p-d6-bjm_traffic_in_110819.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/8/0/6,303,<path_rra>/p-d6-bjm_traffic_in_110820.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/8/0/7,304,<path_rra>/p-d6-bjm_traffic_in_110821.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/9/1/19.131,547,<path_rra>/p-d6-bjm_traffic_in_110822.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/8/0/9,306,<path_rra>/p-d6-bjm_traffic_in_110823.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/9/1/19.153,568,<path_rra>/p-d6-bjm_traffic_in_110824.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/8/0/11,308,<path_rra>/p-d6-bjm_traffic_in_110825.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/8/0/12,309,<path_rra>/p-d6-bjm_traffic_in_110826.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/8/0/13,310,<path_rra>/p-d6-bjm_traffic_in_110827.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/8/0/14,311,<path_rra>/p-d6-bjm_traffic_in_110828.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/8/0/15,312,<path_rra>/p-d6-bjm_traffic_in_110829.rrd
 P-D6-BJM,61.5.14.48,ifName,TenGigE0/8/0/16,313,<path_rra>/p-d6-bjm_traffic_in_110830.rrd
 P-D6-BJM,61.5.14.48,ifName,Bundle-Ether2,528,<path_rra>/p-d6-bjm_traffic_in_110831.rrd
 P-D6-BJM,61.5.14.48,ifName,Bundle-Ether3,529,<path_rra>/p-d6-bjm_traffic_in_110861.rrd
 P-D6-BJM,61.5.14.48,ifName,Bundle-Ether4,534,<path_rra>/p-d6-bjm_traffic_in_110862.rrd
 P-D6-BJM,61.5.14.48,ifName,Bundle-Ether7,541,<path_rra>/p-d6-bjm_traffic_in_110863.rrd
 P-D6-BJM,61.5.14.48,ifName,Bundle-Ether10,522,<path_rra>/p-d6-bjm_traffic_in_110864.rrd
 P-D6-BJM,61.5.14.48,ifName,Bundle-Ether11,524,<path_rra>/p-d6-bjm_traffic_in_110865.rrd
 P-D6-BJM,61.5.14.48,ifName,Bundle-Ether19,527,<path_rra>/p-d6-bjm_traffic_in_110866.rrd
 P-D6-BJM,61.5.14.48,ifName,Bundle-Ether6,539,<path_rra>/p-d6-bjm_traffic_in_110867.rrd
 P-D6-BJM,61.5.14.48,ifName,Bundle-Ether8,545,<path_rra>/p-d6-bjm_traffic_in_110868.rrd
 P-D6-BJM,61.5.14.48,ifName,Bundle-Ether33.100,566,<path_rra>/p-d6-bjm_traffic_in_110902.rrd
 P-D6-BJM,61.5.14.48,ifName,Bundle-Ether33.101,531,<path_rra>/p-d6-bjm_traffic_in_110903.rrd
 P-D6-BJM,61.5.14.48,ifName,Bundle-Ether4.60,535,<path_rra>/p-d6-bjm_traffic_in_110904.rrd
 P-D6-BJM,61.5.14.48,ifName,Bundle-Ether4.62,536,<path_rra>/p-d6-bjm_traffic_in_110905.rrd
 P-D6-BJM,61.5.14.48,ifName,Bundle-Ether10.60,523,<path_rra>/p-d6-bjm_traffic_in_110906.rrd
 P-D5-RKT,61.5.14.165,ifName,TenGigE0/9/1/16.202,789,<path_rra>/p-d5-rkt_traffic_in_176305.rrd
 P-D5-RKT,61.5.14.165,ifName,TenGigE0/9/1/16.201,788,<path_rra>/p-d5-rkt_traffic_in_176304.rrd
 P-D5-RKT,61.5.14.165,ifName,Bundle-Ether41,787,<path_rra>/p-d5-rkt_traffic_in_176303.rrd
 P-D5-KBL,61.5.14.164,ifName,Bundle-Ether77,783,<path_rra>/p-d5-kbl_traffic_in_176302.rrd
 P-D5-KBL,61.5.14.164,ifName,TenGigE0/19/1/19.252,788,<path_rra>/p-d5-kbl_traffic_in_176301.rrd
 P-D5-KBL,61.5.14.164,ifName,TenGigE0/19/1/19.251,787,<path_rra>/p-d5-kbl_traffic_in_176300.rrd
 P-D2-JT2,61.5.14.159,ifName,Bundle-Ether51.101,752,<path_rra>/p-d2-jt2_new_traffic_in_155095.rrd
 P-D2-JT2,61.5.14.159,ifName,Bundle-Ether111,750,<path_rra>/p-d2-jt2_new_traffic_in_155093.rrd
 P-D2-CKA,61.5.14.158,ifName,TenGigE0/19/0/2,250,<path_rra>/p-d2-cka_traffic_in_151906.rrd
 P-D2-CKA,61.5.14.158,ifName,TenGigE0/19/0/1,249,<path_rra>/p-d2-cka_traffic_in_151905.rrd
 P-D2-CKA,61.5.14.158,ifName,TenGigE0/19/0/0,248,<path_rra>/p-d2-cka_traffic_in_151904.rrd
 P-D6-BJM,61.5.14.48,ifName,Bundle-Ether32,530,<path_rra>/p-d6-bjm_traffic_in_112671.rrd
 P-D6-BJM,61.5.14.48,ifName,Bundle-Ether1,521,<path_rra>/p-d6-bjm_traffic_in_112672.rrd
 P-D2-JT2,61.5.14.159,ifName,Bundle-Ether51,749,<path_rra>/p-d2-jt2_new_traffic_in_155092.rrd
 P-D2-JT2,61.5.14.159,ifName,Bundle-Ether40,748,<path_rra>/p-d2-jt2_new_traffic_in_155091.rrd
 P-D2-CKA,61.5.14.158,ifName,Bundle-Ether9,844,<path_rra>/p-d2-cka_new_traffic_in_163215.rrd
 P-D2-CKA,61.5.14.158,ifName,HundredGigE0/10/0/23,201,<path_rra>/p-d2-cka_traffic_in_151895.rrd
 P-D2-CKA,61.5.14.158,ifName,HundredGigE0/10/0/22,200,<path_rra>/p-d2-cka_traffic_in_151894.rrd
 P-D2-CKA,61.5.14.158,ifName,HundredGigE0/10/0/21,199,<path_rra>/p-d2-cka_traffic_in_151893.rrd
 P-D2-CKA,61.5.14.158,ifName,HundredGigE0/10/0/20,198,<path_rra>/p-d2-cka_traffic_in_151892.rrd
 P-D2-CKA,61.5.14.158,ifName,HundredGigE0/10/0/19,197,<path_rra>/p-d2-cka_traffic_in_151891.rrd
 P-D2-CKA,61.5.14.158,ifName,HundredGigE0/10/0/17,195,<path_rra>/p-d2-cka_traffic_in_151889.rrd
 P-D2-JT2,61.5.14.159,ifName,Bundle-Ether36,747,<path_rra>/p-d2-jt2_new_traffic_in_155090.rrd
 P-D2-JT2,61.5.14.159,ifName,Bundle-Ether25,746,<path_rra>/p-d2-jt2_new_traffic_in_155089.rrd
 P-D2-JT2,61.5.14.159,ifName,Bundle-Ether22,745,<path_rra>/p-d2-jt2_new_traffic_in_155088.rrd
 P-D2-JT2,61.5.14.159,ifName,Bundle-Ether8,744,<path_rra>/p-d2-jt2_new_traffic_in_155087.rrd
 P-D2-JT2,61.5.14.159,ifName,Bundle-Ether4,743,<path_rra>/p-d2-jt2_new_traffic_in_155086.rrd
 P-D2-JT2,61.5.14.159,ifName,Bundle-Ether3,742,<path_rra>/p-d2-jt2_new_traffic_in_155085.rrd
 P-D2-JT2,61.5.14.159,ifName,Bundle-Ether54,741,<path_rra>/p-d2-jt2_new_traffic_in_155084.rrd
 P-D2-JT2,61.5.14.159,ifName,Bundle-Ether42,740,<path_rra>/p-d2-jt2_new_traffic_in_155083.rrd
 P-D2-JT2,61.5.14.159,ifName,Bundle-Ether41,739,<path_rra>/p-d2-jt2_new_traffic_in_155082.rrd
 P-D2-JT2,61.5.14.159,ifName,Bundle-Ether14,738,<path_rra>/p-d2-jt2_new_traffic_in_155081.rrd
 P-D2-JT2,61.5.14.159,ifName,Bundle-Ether9,737,<path_rra>/p-d2-jt2_new_traffic_in_155080.rrd
 P-D2-CKA,61.5.14.158,ifName,HundredGigE0/1/0/28,74,<path_rra>/p-d2-cka_traffic_in_151820.rrd
 P-D2-CKA,61.5.14.158,ifName,HundredGigE0/1/0/29,75,<path_rra>/p-d2-cka_traffic_in_151821.rrd
 P-D7-BAL,61.5.13.11,ifName,GigabitEthernet0/13/1/0,95,<path_rra>/p-d7-bal_traffic_in_114300.rrd
 P-D7-BAL,61.5.13.11,ifName,GigabitEthernet0/13/1/1,96,<path_rra>/p-d7-bal_traffic_in_114301.rrd
 P-D7-BAL,61.5.13.11,ifName,GigabitEthernet0/13/1/2,97,<path_rra>/p-d7-bal_traffic_in_114302.rrd
 P-D7-BAL,61.5.13.11,ifName,GigabitEthernet0/13/1/3,98,<path_rra>/p-d7-bal_traffic_in_114303.rrd
 P-D7-BAL,61.5.13.11,ifName,GigabitEthernet0/13/1/4,99,<path_rra>/p-d7-bal_traffic_in_114304.rrd
 P-D7-BAL,61.5.13.11,ifName,GigabitEthernet0/13/1/5,100,<path_rra>/p-d7-bal_traffic_in_114305.rrd
 P-D7-BAL,61.5.13.11,ifName,GigabitEthernet0/13/1/6,101,<path_rra>/p-d7-bal_traffic_in_114306.rrd
 P-D7-BAL,61.5.13.11,ifName,GigabitEthernet0/13/1/7,102,<path_rra>/p-d7-bal_traffic_in_114307.rrd
 P-D7-BAL,61.5.13.11,ifName,GigabitEthernet0/13/1/8,103,<path_rra>/p-d7-bal_traffic_in_114308.rrd
 P-D7-BAL,61.5.13.11,ifName,GigabitEthernet0/13/1/9,104,<path_rra>/p-d7-bal_traffic_in_114309.rrd
 P-D7-BAL,61.5.13.11,ifName,GigabitEthernet0/13/1/10,105,<path_rra>/p-d7-bal_traffic_in_114310.rrd
 P-D7-BAL,61.5.13.11,ifName,GigabitEthernet0/13/1/11,106,<path_rra>/p-d7-bal_traffic_in_114311.rrd
 P-D7-BAL,61.5.13.11,ifName,GigabitEthernet0/13/1/12,107,<path_rra>/p-d7-bal_traffic_in_114312.rrd
 P-D7-BAL,61.5.13.11,ifName,GigabitEthernet0/13/1/13,108,<path_rra>/p-d7-bal_traffic_in_114313.rrd
 P-D7-BAL,61.5.13.11,ifName,GigabitEthernet0/13/1/14,109,<path_rra>/p-d7-bal_traffic_in_114314.rrd
 P-D7-BAL,61.5.13.11,ifName,GigabitEthernet0/13/1/15,110,<path_rra>/p-d7-bal_traffic_in_114315.rrd
 P-D7-BAL,61.5.13.11,ifName,GigabitEthernet0/13/1/16,111,<path_rra>/p-d7-bal_traffic_in_114316.rrd
 P-D7-BAL,61.5.13.11,ifName,GigabitEthernet0/13/1/17,112,<path_rra>/p-d7-bal_traffic_in_114317.rrd
 P-D7-BAL,61.5.13.11,ifName,GigabitEthernet0/13/1/18,113,<path_rra>/p-d7-bal_traffic_in_114318.rrd
 P-D7-BAL,61.5.13.11,ifName,GigabitEthernet0/13/1/19,114,<path_rra>/p-d7-bal_traffic_in_114319.rrd
 P-D7-BAL,61.5.13.11,ifName,Bundle-Ether37.53,503,<path_rra>/p-d7-bal_traffic_in_114320.rrd
 P-D7-BAL,61.5.13.11,ifName,GigabitEthernet0/13/1/16.1521,514,<path_rra>/p-d7-bal_traffic_in_114321.rrd
 P-D7-BAL,61.5.13.11,ifName,Bundle-Ether4,505,<path_rra>/p-d7-bal_traffic_in_114322.rrd
 P-D7-BAL,61.5.13.11,ifName,GigabitEthernet0/13/1/17.1504,533,<path_rra>/p-d7-bal_traffic_in_114323.rrd
 P-D7-BAL,61.5.13.11,ifName,GigabitEthernet0/13/1/17.1505,534,<path_rra>/p-d7-bal_traffic_in_114324.rrd
 P-D7-BAL,61.5.13.11,ifName,Bundle-Ether6,508,<path_rra>/p-d7-bal_traffic_in_114325.rrd
 P-D7-BAL,61.5.13.11,ifName,Bundle-Ether7,509,<path_rra>/p-d7-bal_traffic_in_114326.rrd
 P-D7-BAL,61.5.13.11,ifName,Bundle-Ether39,504,<path_rra>/p-d7-bal_traffic_in_114327.rrd
 P-D7-BAL,61.5.13.11,ifName,Bundle-Ether77,511,<path_rra>/p-d7-bal_traffic_in_114328.rrd
 P-D2-CKA,61.5.14.158,ifName,HundredGigE0/10/0/16,194,<path_rra>/p-d2-cka_traffic_in_151888.rrd
 P-D2-CKA,61.5.14.158,ifName,HundredGigE0/10/0/15,193,<path_rra>/p-d2-cka_traffic_in_151887.rrd
 P-D2-CKA,61.5.14.158,ifName,HundredGigE0/10/0/14,192,<path_rra>/p-d2-cka_traffic_in_151886.rrd
 P-D7-BAL,61.5.13.11,ifName,TenGigE0/13/0/1,116,<path_rra>/p-d7-bal_traffic_in_129956.rrd
 P-D7-BAL,61.5.13.11,ifName,TenGigE0/13/0/0,115,<path_rra>/p-d7-bal_traffic_in_129955.rrd
 P-D2-CKA,61.5.14.158,ifName,HundredGigE0/1/0/23,69,<path_rra>/p-d2-cka_traffic_in_151815.rrd
 P-D2-CKA,61.5.14.158,ifName,HundredGigE0/1/0/20,66,<path_rra>/p-d2-cka_traffic_in_151812.rrd
 P-D2-CKA,61.5.14.158,ifName,HundredGigE0/1/0/24,70,<path_rra>/p-d2-cka_traffic_in_151816.rrd
 P-D7-PTR,61.5.13.10,ifName,Bundle-Ether44,658,<path_rra>/p-d7-ptr_traffic_in_114843.rrd
 P-D7-PTR,61.5.13.10,ifName,Bundle-Ether39,655,<path_rra>/p-d7-ptr_traffic_in_114844.rrd
 P-D2-CKA,61.5.14.158,ifName,HundredGigE0/10/0/12,190,<path_rra>/p-d2-cka_traffic_in_151884.rrd
 P-D2-CKA,61.5.14.158,ifName,HundredGigE0/10/0/13,191,<path_rra>/p-d2-cka_traffic_in_151885.rrd
 P-D7-PTR,61.5.13.10,ifName,GigabitEthernet0/13/1/11.8,766,<path_rra>/p-d7-ptr_traffic_in_115501.rrd
 P-D5-KBL,61.5.14.164,ifName,Bundle-Ether21,652,<path_rra>/p-d5-kbl_traffic_in_148112.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/4/0/12,1087,<path_rra>/p-d1-bds_traffic_in_164581.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/4/0/11,1086,<path_rra>/p-d1-bds_traffic_in_164580.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/4/0/10,1085,<path_rra>/p-d1-bds_traffic_in_164579.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/4/0/9,1084,<path_rra>/p-d1-bds_traffic_in_164578.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/4/0/8,1083,<path_rra>/p-d1-bds_traffic_in_164577.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/4/0/6,1082,<path_rra>/p-d1-bds_traffic_in_164576.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/4/0/5,1081,<path_rra>/p-d1-bds_traffic_in_164575.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/4/0/4,1080,<path_rra>/p-d1-bds_traffic_in_164574.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/4/0/3,1079,<path_rra>/p-d1-bds_traffic_in_164573.rrd
 P-D1-BDS,61.5.14.56,ifName,HundredGigE0/4/0/2,1078,<path_rra>/p-d1-bds_traffic_in_164572.rrd
 P-D2-CKA,61.5.14.158,ifName,HundredGigE0/1/0/27,73,<path_rra>/p-d2-cka_traffic_in_151819.rrd
 P-D2-CKA,61.5.14.158,ifName,HundredGigE0/10/0/10,188,<path_rra>/p-d2-cka_traffic_in_151882.rrd
 P-D2-CKA,61.5.14.158,ifName,HundredGigE0/10/0/9,187,<path_rra>/p-d2-cka_traffic_in_151881.rrd
 P-D2-CKA,61.5.14.158,ifName,HundredGigE0/10/0/8,186,<path_rra>/p-d2-cka_traffic_in_151880.rrd
 P-D7-BAL,61.5.13.11,ifName,Bundle-Ether40,532,<path_rra>/p-d7-bal_traffic_in_117270.rrd
 P-D2-CKA,61.5.14.158,ifName,TenGigE0/9/0/29,169,<path_rra>/p-d2-cka_traffic_in_151865.rrd
